id,popularity,original_title,genres,release_year
260339,0.928771,Salting the Battlefield,Crime,2014
283384,0.926802,The Calling,Thriller,2014
137321,0.92537,Winter's Tale,Drama,2014
137321,0.92537,Winter's Tale,Fantasy,2014
137321,0.92537,Winter's Tale,Mystery,2014
137321,0.92537,Winter's Tale,Romance,2014
234200,0.920514,Pride,Drama,2014
234200,0.920514,Pride,Comedy,2014
244264,0.916578,Laggies,Romance,2014
244264,0.916578,Laggies,Comedy,2014
241848,0.916435,The Guest,Mystery,2014
241848,0.916435,The Guest,Thriller,2014
241848,0.916435,The Guest,Action,2014
259611,0.900955,Frontera,Western,2014
259611,0.900955,Frontera,Drama,2014
238215,0.897075,The Cobbler,Fantasy,2014
238215,0.897075,The Cobbler,Comedy,2014
238215,0.897075,The Cobbler,Drama,2014
188166,0.896627,Blue Ruin,Crime,2014
188166,0.896627,Blue Ruin,Thriller,2014
253344,0.894732,How to Make Love Like an Englishman,Comedy,2014
256917,0.893120999999999,The Water Diviner,War,2014
256917,0.893120999999999,The Water Diviner,Drama,2014
171424,0.890965,The Green Inferno,Horror,2014
171424,0.890965,The Green Inferno,Thriller,2014
229297,0.889246999999999,Magic in the Moonlight,Comedy,2014
229297,0.889246999999999,Magic in the Moonlight,Drama,2014
229297,0.889246999999999,Magic in the Moonlight,Romance,2014
192712,0.887576,Kite,Drama,2014
192712,0.887576,Kite,Action,2014
218778,0.876513999999999,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Family,2014
218778,0.876513999999999,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Comedy,2014
239678,0.876066,This Is Where I Leave You,Drama,2014
239678,0.876066,This Is Where I Leave You,Comedy,2014
264656,0.870104,The Homesman,Western,2014
264656,0.870104,The Homesman,Drama,2014
294652,0.86636,Son of a Gun,Action,2014
294652,0.86636,Son of a Gun,Crime,2014
294652,0.86636,Son of a Gun,Drama,2014
294652,0.86636,Son of a Gun,Thriller,2014
244509,0.863235,Cold in July,Drama,2014
244509,0.863235,Cold in July,Thriller,2014
146015,0.861117,The Double,Thriller,2014
146015,0.861117,The Double,Drama,2014
227783,0.833734,The Nut Job,Animation,2014
227783,0.833734,The Nut Job,Comedy,2014
227783,0.833734,The Nut Job,Family,2014
227783,0.833734,The Nut Job,Adventure,2014
327833,0.829686,Skin Trade,Thriller,2014
327833,0.829686,Skin Trade,Action,2014
327833,0.829686,Skin Trade,Drama,2014
151368,0.81219,Open Windows,Thriller,2014
151368,0.81219,Open Windows,Action,2014
151368,0.81219,Open Windows,Crime,2014
230179,0.805839,Big Game,Action,2014
230179,0.805839,Big Game,Adventure,2014
242076,0.800343999999999,The Bag Man,Crime,2014
242076,0.800343999999999,The Bag Man,Drama,2014
242076,0.800343999999999,The Bag Man,Thriller,2014
209451,0.797723,Jersey Boys,Music,2014
209451,0.797723,Jersey Boys,Drama,2014
222899,0.796721,About Last Night,Comedy,2014
222899,0.796721,About Last Night,Romance,2014
198185,0.786397999999999,Million Dollar Arm,Drama,2014
231576,0.778247,Wish I Was Here,Drama,2014
231576,0.778247,Wish I Was Here,Comedy,2014
244539,0.777096,Infinitely Polar Bear,Comedy,2014
244539,0.777096,Infinitely Polar Bear,Drama,2014
240745,0.774259,Cymbeline,Drama,2014
287587,0.766932,Adult Beginners,Drama,2014
287587,0.766932,Adult Beginners,Comedy,2014
285135,0.763771,Zodiac,Science Fiction,2014
285135,0.763771,Zodiac,TV Movie,2014
283350,0.760779,Before We Go,Drama,2014
283350,0.760779,Before We Go,Romance,2014
283350,0.760779,Before We Go,Comedy,2014
97370,0.757089,Under the Skin,Thriller,2014
97370,0.757089,Under the Skin,Science Fiction,2014
97370,0.757089,Under the Skin,Drama,2014
177494,0.751772999999999,Veronica Mars,Comedy,2014
177494,0.751772999999999,Veronica Mars,Drama,2014
177494,0.751772999999999,Veronica Mars,Crime,2014
254375,0.747577,Hector and the Search for Happiness,Adventure,2014
254375,0.747577,Hector and the Search for Happiness,Drama,2014
254375,0.747577,Hector and the Search for Happiness,Comedy,2014
235260,0.740796,Son of God,Drama,2014
250657,0.73558,Fed Up,Documentary,2014
242643,0.72975,Batman: Assault on Arkham,Thriller,2014
242643,0.72975,Batman: Assault on Arkham,Animation,2014
242643,0.72975,Batman: Assault on Arkham,Action,2014
242643,0.72975,Batman: Assault on Arkham,Crime,2014
242042,0.728025,Barefoot,Comedy,2014
242042,0.728025,Barefoot,Drama,2014
242042,0.728025,Barefoot,Romance,2014
217993,0.72546,Justice League: War,Animation,2014
157834,0.722877,The Zero Theorem,Drama,2014
157834,0.722877,The Zero Theorem,Fantasy,2014
157834,0.722877,The Zero Theorem,Science Fiction,2014
253306,0.722464999999999,Housebound,Horror,2014
253306,0.722464999999999,Housebound,Comedy,2014
253306,0.722464999999999,Housebound,Thriller,2014
288281,0.716104,A Good Marriage,Thriller,2014
232679,0.714661,When the Game Stands Tall,Drama,2014
260202,0.708006,Turks & Caicos,Thriller,2014
260202,0.708006,Turks & Caicos,Drama,2014
260202,0.708006,Turks & Caicos,Action,2014
260202,0.708006,Turks & Caicos,Mystery,2014
256835,0.707208,Toy Story That Time Forgot,Animation,2014
256835,0.707208,Toy Story That Time Forgot,Family,2014
293299,0.7057,Feast,Romance,2014
293299,0.7057,Feast,Comedy,2014
293299,0.7057,Feast,Animation,2014
293299,0.7057,Feast,Drama,2014
293299,0.7057,Feast,Family,2014
289891,0.704138,Jackie & Ryan,Drama,2014
270302,0.699699,The Riot Club,Drama,2014
270302,0.699699,The Riot Club,Thriller,2014
251852,0.691851,The Scribbler,Thriller,2014
215211,0.688635,Grace of Monaco,Romance,2014
215211,0.688635,Grace of Monaco,Drama,2014
177047,0.688179,Decoding Annie Parker,Drama,2014
276844,0.684152,The Little Death,Drama,2014
276844,0.684152,The Little Death,Comedy,2014
276844,0.684152,The Little Death,Romance,2014
226448,0.680611,In Your Eyes,Drama,2014
226448,0.680611,In Your Eyes,Romance,2014
226448,0.680611,In Your Eyes,Science Fiction,2014
255268,0.678616,Bad Ass 2: Bad Asses,Action,2014
201086,0.676471,Cuban Fury,Comedy,2014
297596,0.671825,Dying of the Light,Thriller,2014
297596,0.671825,Dying of the Light,Drama,2014
193612,0.667732,The Quiet Ones,Horror,2014
242310,0.662295,Tokarev,Action,2014
242310,0.662295,Tokarev,Crime,2014
242310,0.662295,Tokarev,Thriller,2014
157849,0.660405,A Most Wanted Man,Thriller,2014
284296,0.649574,Top Five,Drama,2014
284296,0.649574,Top Five,Comedy,2014
239566,0.648465,Get on Up,Drama,2014
239566,0.648465,Get on Up,Music,2014
282813,0.646336999999999,The Pyramid,Horror,2014
184346,0.641676,Deliver Us from Evil,Thriller,2014
184346,0.641676,Deliver Us from Evil,Crime,2014
184346,0.641676,Deliver Us from Evil,Horror,2014
246860,0.635214,Clouds of Sils Maria,Drama,2014
245916,0.632047999999999,Kill the Messenger,Thriller,2014
245916,0.632047999999999,Kill the Messenger,Crime,2014
245916,0.632047999999999,Kill the Messenger,Drama,2014
245916,0.632047999999999,Kill the Messenger,Mystery,2014
157832,0.631167,Calvary,Drama,2014
273271,0.628637,Time Lapse,Thriller,2014
273271,0.628637,Time Lapse,Science Fiction,2014
245906,0.623706,Sheâ€™s Funny That Way,Comedy,2014
246741,0.622166,What We Do in the Shadows,Comedy,2014
246741,0.622166,What We Do in the Shadows,Horror,2014
276902,0.621645,Cut Bank,Thriller,2014
254191,0.615729,Honeymoon,Horror,2014
209276,0.609613,Starred Up,Drama,2014
253312,0.609054,Space Station 76,Drama,2014
253312,0.609054,Space Station 76,Comedy,2014
253312,0.609054,Space Station 76,Science Fiction,2014
210479,0.602735,Locke,Drama,2014
210479,0.602735,Locke,Thriller,2014
246400,0.600919,"20,000 Days on Earth",Music,2014
246400,0.600919,"20,000 Days on Earth",Documentary,2014
246400,0.600919,"20,000 Days on Earth",Drama,2014
227735,0.599079,Dolphin Tale 2,Family,2014
227735,0.599079,Dolphin Tale 2,Drama,2014
206821,0.593558,The Longest Week,Comedy,2014
206821,0.593558,The Longest Week,Drama,2014
252830,0.593438,A Certain Justice,Action,2014
252830,0.593438,A Certain Justice,Drama,2014
152790,0.59318,The Angriest Man in Brooklyn,Drama,2014
152790,0.59318,The Angriest Man in Brooklyn,Comedy,2014
244536,0.593065,Hellion,Thriller,2014
244536,0.593065,Hellion,Drama,2014
288158,0.590256999999999,The Woman in Black 2: Angel of Death,Thriller,2014
288158,0.590256999999999,The Woman in Black 2: Angel of Death,Horror,2014
288158,0.590256999999999,The Woman in Black 2: Angel of Death,Drama,2014
244517,0.5847,God's Pocket,Drama,2014
203834,0.582629,Jessabelle,Thriller,2014
203834,0.582629,Jessabelle,Horror,2014
145220,0.574398,Muppets Most Wanted,Comedy,2014
145220,0.574398,Muppets Most Wanted,Adventure,2014
145220,0.574398,Muppets Most Wanted,Crime,2014
145220,0.574398,Muppets Most Wanted,Family,2014
290542,0.571843999999999,You're Not You,Drama,2014
263986,0.571571,The Drownsman,Horror,2014
263986,0.571571,The Drownsman,Fantasy,2014
263986,0.571571,The Drownsman,Thriller,2014
239568,0.561727,Search Party,Comedy,2014
258750,0.560295,Gun Woman,Thriller,2014
258750,0.560295,Gun Woman,Action,2014
297608,0.56021,The Taking of Deborah Logan,Horror,2014
297608,0.56021,The Taking of Deborah Logan,Mystery,2014
297608,0.56021,The Taking of Deborah Logan,Thriller,2014
246403,0.559472,Tusk,Comedy,2014
246403,0.559472,Tusk,Drama,2014
246403,0.559472,Tusk,Horror,2014
243684,0.557453,"Men, Women & Children",Drama,2014
243684,0.557453,"Men, Women & Children",Comedy,2014
287426,0.552627,Shelter,Drama,2014
303623,0.550723,Hello Ladies: The Movie,Comedy,2014
228496,0.550625,Sx_Tape,Horror,2014
276843,0.55046,What We Did on Our Holiday,Comedy,2014
269173,0.550453,The Anomaly,Thriller,2014
269173,0.550453,The Anomaly,Action,2014
269173,0.550453,The Anomaly,Science Fiction,2014
227300,0.550197,Stretch,Action,2014
227300,0.550197,Stretch,Comedy,2014
227300,0.550197,Stretch,Thriller,2014
286521,0.548656,5 Flights Up,Drama,2014
184345,0.548529,A Haunted House 2,Comedy,2014
184345,0.548529,A Haunted House 2,Horror,2014
271714,0.5415,Love & Mercy,Drama,2014
271714,0.5415,Love & Mercy,Music,2014
236751,0.540852,Heaven is for Real,Drama,2014
251994,0.539017,Reach Me,Drama,2014
256474,0.536511,In the Blood,Action,2014
256474,0.536511,In the Blood,Crime,2014
256474,0.536511,In the Blood,Thriller,2014
243568,0.535291,Lizzie Borden Took An Ax,Drama,2014
243568,0.535291,Lizzie Borden Took An Ax,Mystery,2014
243568,0.535291,Lizzie Borden Took An Ax,Thriller,2014
145221,0.533347,Monsters: Dark Continent,Thriller,2014
145221,0.533347,Monsters: Dark Continent,Drama,2014
145221,0.533347,Monsters: Dark Continent,Science Fiction,2014
157823,0.5252,Night Moves,Thriller,2014
157823,0.5252,Night Moves,Drama,2014
286875,0.524764999999999,Paper Planes,Family,2014
242022,0.519107,The Inbetweeners 2,Comedy,2014
285733,0.518405,Barbie and the Secret Door,Adventure,2014
285733,0.518405,Barbie and the Secret Door,Animation,2014
285733,0.518405,Barbie and the Secret Door,Family,2014
285733,0.518405,Barbie and the Secret Door,Fantasy,2014
284294,0.514113,Time Out of Mind,Drama,2014
293310,0.512588,Citizenfour,Documentary,2014
283227,0.506605,A Little Chaos,Drama,2014
283227,0.506605,A Little Chaos,Romance,2014
214314,0.502296,Bears,Documentary,2014
214314,0.502296,Bears,Family,2014
272692,0.501533,The Possession of Michael King,Horror,2014
287084,0.498787,The Town that Dreaded Sundown,Thriller,2014
287084,0.498787,The Town that Dreaded Sundown,Horror,2014
188207,0.49584,The Legend of Hercules,Action,2014
188207,0.49584,The Legend of Hercules,Adventure,2014
157851,0.495519,Maps to the Stars,Drama,2014
254474,0.494022,Zombeavers,Horror,2014
254474,0.494022,Zombeavers,Action,2014
254474,0.494022,Zombeavers,Comedy,2014
155084,0.491273,13 Sins,Horror,2014
155084,0.491273,13 Sins,Thriller,2014
280000,0.487316,Lemon Tree Passage,Thriller,2014
280000,0.487316,Lemon Tree Passage,Horror,2014
280000,0.487316,Lemon Tree Passage,Mystery,2014
253235,0.485296,And So It Goes,Comedy,2014
253235,0.485296,And So It Goes,Drama,2014
253235,0.485296,And So It Goes,Romance,2014
245700,0.484272,Mr. Turner,History,2014
245700,0.484272,Mr. Turner,Drama,2014
258805,0.481391,Bad Johnson,Fantasy,2014
258805,0.481391,Bad Johnson,Comedy,2014
286873,0.480362,Northmen: A Viking Saga,Adventure,2014
290555,0.480194,Wolves,Horror,2014
290555,0.480194,Wolves,Action,2014
313867,0.476645,Roald Dahl's Esio Trot,Comedy,2014
255798,0.472728,Burying the Ex,Comedy,2014
255798,0.472728,Burying the Ex,Horror,2014
203739,0.472703,Vampire Academy,Action,2014
203739,0.472703,Vampire Academy,Fantasy,2014
203739,0.472703,Vampire Academy,Comedy,2014
203739,0.472703,Vampire Academy,Horror,2014
203739,0.472703,Vampire Academy,Mystery,2014
157829,0.472242,The Disappearance of Eleanor Rigby: Them,Drama,2014
244566,0.470651,Life After Beth,Romance,2014
244566,0.470651,Life After Beth,Comedy,2014
244566,0.470651,Life After Beth,Horror,2014
283686,0.466921,Out of the Dark,Thriller,2014
283686,0.466921,Out of the Dark,Horror,2014
280690,0.466373,Kick,Romance,2014
280690,0.466373,Kick,Action,2014
280690,0.466373,Kick,Comedy,2014
245473,0.466284,Cloud 9,Action,2014
245473,0.466284,Cloud 9,Drama,2014
245473,0.466284,Cloud 9,Romance,2014
245473,0.466284,Cloud 9,TV Movie,2014
253310,0.465438,Premature,Comedy,2014
250538,0.461037,The Good Lie,Drama,2014
256731,0.46087,Bad Country,Drama,2014
256731,0.46087,Bad Country,Action,2014
256731,0.46087,Bad Country,Crime,2014
312791,0.460188,GirlHouse,Horror,2014
312791,0.460188,GirlHouse,Thriller,2014
253272,0.457089,The Mule,Crime,2014
253272,0.457089,The Mule,Comedy,2014
193726,0.453382,ABCs of Death 2,Horror,2014
248504,0.452644,Sharknado 2: The Second One,Thriller,2014
248504,0.452644,Sharknado 2: The Second One,Horror,2014
248504,0.452644,Sharknado 2: The Second One,Science Fiction,2014
244268,0.451125,Love Is Strange,Drama,2014
267863,0.449196,Walking on Sunshine,Comedy,2014
267863,0.449196,Walking on Sunshine,Romance,2014
267863,0.449196,Walking on Sunshine,Music,2014
52653,0.447229,Jinn,Thriller,2014
230266,0.446458,Miss Julie,Drama,2014
261375,0.445011,Flying Home,Romance,2014
190469,0.444337,Redirected,Action,2014
190469,0.444337,Redirected,Comedy,2014
190469,0.444337,Redirected,Crime,2014
190469,0.444337,Redirected,Thriller,2014
259018,0.43549,Behaving Badly,Comedy,2014
259072,0.430844,Wrong Turn 6: Last Resort,Horror,2014
284537,0.430708,Welcome to Me,Drama,2014
284537,0.430708,Welcome to Me,Comedy,2014
312526,0.430488,Alien Outpost,Thriller,2014
312526,0.430488,Alien Outpost,Action,2014
312526,0.430488,Alien Outpost,Science Fiction,2014
258099,0.428819,Just Before I Go,Comedy,2014
258099,0.428819,Just Before I Go,Drama,2014
258099,0.428819,Just Before I Go,Romance,2014
275060,0.427602,The Disappearance of Eleanor Rigby: Her,Drama,2014
285843,0.421838,October Gale,Thriller,2014
285843,0.421838,October Gale,Drama,2014
285843,0.421838,October Gale,Romance,2014
250535,0.416516,Get Santa,Family,2014
250535,0.416516,Get Santa,Comedy,2014
243531,0.413991,Freezer,Action,2014
243531,0.413991,Freezer,Thriller,2014
277597,0.413295,Mercenaries,Action,2014
240916,0.411465,Reasonable Doubt,Crime,2014
240916,0.411465,Reasonable Doubt,Thriller,2014
254024,0.409047,The Face of an Angel,Thriller,2014
254024,0.409047,The Face of an Angel,Drama,2014
239562,0.408464,The Single Moms Club,Drama,2014
239562,0.408464,The Single Moms Club,Comedy,2014
244783,0.407983,Song One,Drama,2014
250388,0.40674,Rampage: Capital Punishment,Action,2014
250388,0.40674,Rampage: Capital Punishment,Crime,2014
250388,0.40674,Rampage: Capital Punishment,Thriller,2014
252171,0.403579,A Girl Walks Home Alone at Night,Horror,2014
252171,0.403579,A Girl Walks Home Alone at Night,Romance,2014
253254,0.269741,Before I Disappear,Drama,2014
210947,0.401153,Afflicted,Horror,2014
210947,0.401153,Afflicted,Thriller,2014
254263,0.400689,The Swan Princess: A Royal Family Tale,Animation,2014
254263,0.400689,The Swan Princess: A Royal Family Tale,Family,2014
235271,0.399827,Addicted,Drama,2014
235271,0.399827,Addicted,Thriller,2014
241771,0.398601,Beyond the Lights,Drama,2014
259956,0.398291,About Alex,Drama,2014
299582,0.397644,A Royal Christmas,TV Movie,2014
299582,0.397644,A Royal Christmas,Romance,2014
299582,0.397644,A Royal Christmas,Family,2014
141043,0.669806999999999,A Long Way Down,Comedy,2014
141043,0.669806999999999,A Long Way Down,Drama,2014
298865,0.39199,Lost After Dark,Horror,2014
266537,0.390044,Pas son genre,Comedy,2014
266537,0.390044,Pas son genre,Romance,2014
228358,0.444439,The Pact II,Mystery,2014
228358,0.444439,The Pact II,Horror,2014
228358,0.444439,The Pact II,Thriller,2014
252680,0.386307,Moms' Night Out,Comedy,2014
251519,0.382465,Son of Batman,Animation,2014
251519,0.382465,Son of Batman,Action,2014
251519,0.382465,Son of Batman,Adventure,2014
238603,0.382434,Earth to Echo,Family,2014
238603,0.382434,Earth to Echo,Adventure,2014
238603,0.382434,Earth to Echo,Science Fiction,2014
259963,0.380607,Boulevard,Drama,2014
270938,0.380414,Falcon Rising,Adventure,2014
270938,0.380414,Falcon Rising,Action,2014
258086,0.336024,The Damned,Thriller,2014
258086,0.336024,The Damned,Horror,2014
258086,0.336024,The Damned,Mystery,2014
275318,0.379113,Sleeping Beauty,Fantasy,2014
275318,0.379113,Sleeping Beauty,Adventure,2014
245859,0.378725,God Help the Girl,Comedy,2014
245859,0.378725,God Help the Girl,Drama,2014
245859,0.378725,God Help the Girl,Music,2014
256740,0.375458,Wicked Blood,Action,2014
256740,0.375458,Wicked Blood,Drama,2014
256740,0.375458,Wicked Blood,Thriller,2014
249260,0.389417,Avalanche Sharks,Action,2014
249260,0.389417,Avalanche Sharks,Horror,2014
249260,0.389417,Avalanche Sharks,Science Fiction,2014
