id,popularity,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit_percentage
165,2.566875,Back to the Future Part II,Michael J. Fox|Christopher Lloyd|Lea Thompson|Elisabeth Shue|James Tolkan,Robert Zemeckis,108,Adventure|Comedy|Family|Science Fiction|Action,Universal Pictures|Amblin Entertainment|U-Drive Productions,11/20/89,2436,7.2,1989,70359397.5617302,583982999.762361,7.300000000000005
5919,0.226287,The Towering Inferno,Steve McQueen|Paul Newman|Faye Dunaway|Robert Vaughn|William Holden,John Guillermin,159,Action|Thriller,Twentieth Century Fox Film Corporation|Warner Bros.|Irwin Allen Productions|United Films,12/14/74,72,7.2,1974,61911974.4391991,512984931.067649,7.285714285714275
264999,1.338481,Magic Mike XXL,Channing Tatum|Matt Bomer|Joe Manganiello|Kevin Nash|Adam RodrÃ­guez,Gregory Jacobs,115,Comedy|Drama|Music,Warner Bros.|Iron Horse Entertainment (II),7/1/15,501,6.3,2015,13615994.0089626,112619962.887216,7.271152499999998
950,3.145562,Ice Age: The Meltdown,Ray Romano|John Leguizamo|Denis Leary|Queen Latifah|Seann William Scott,Carlos Saldanha,91,Animation|Family|Comedy|Adventure,Blue Sky Studios|Twentieth Century Fox Animation,3/23/06,1775,6.4,2006,86533532.6633258,714919257.183175,7.261759749999995
9270,0.45648,Brick,Joseph Gordon-Levitt|Emilie de Ravin|Nora Zehetner|Lukas Haas|Richard Roundtree,Rian Johnson,110,Drama|Mystery,Bergman Lustig productions,1/30/05,177,6.8,2005,530367.562585884,4376095.13923153,7.251061052631582
1165,0.451217,The Queen,Helen Mirren|Michael Sheen|James Cromwell|Sylvia Syms|Helen McCrory,Stephen Frears,103,Drama,BIM Distribuzione|Granada Film Productions|Scott Rudin Productions|PathÃ© Renn Productions|PathÃ© Pictures International,9/15/06,159,6.6,2006,16225037.3743735,133460805.880299,7.225608533333339
4584,0.947883,Sense and Sensibility,Kate Winslet|Emma Thompson|Hugh Grant|Tom Wilkinson|Alan Rickman,Ang Lee,136,Drama|Romance,Columbia Pictures Corporation|Mirage Enterprises,12/13/95,185,7.1,1995,23610953.3072649,193180527.05944,7.181818181818177
13223,2.245306,Gran Torino,Clint Eastwood|Christopher Carley|Bee Vang|Ahney Her|Brian Haley,Clint Eastwood,116,Drama,Village Roadshow Pictures|Malpaso Productions|Gerber Pictures|Warner Bros.|Double Nickel Entertainment,12/9/08,1809,7.6,2008,33421958.9157025,273410085.005207,7.180552363636348
8367,1.606765,Robin Hood: Prince of Thieves,Kevin Costner|Morgan Freeman|Christian Slater|Mary Elizabeth Mastrantonio|Alan Rickman,Kevin Reynolds,143,Adventure|Drama|Action|Romance,Warner Bros.|Morgan Creek Productions,6/14/91,518,6.5,1991,76852456.412649,625217000.916145,7.1352897499999965
19913,3.244139,(500) Days of Summer,Joseph Gordon-Levitt|Zooey Deschanel|ChloÃ« Grace Moretz|Geoffrey Arend|Matthew Gray Gubler,Marc Webb,95,Comedy|Drama|Romance,Fox Searchlight Pictures|Watermark|Dune Entertainment III,7/17/09,1778,7.3,2009,7623003.25593715,61718613.198854,7.0963645333333245
10663,1.053252,The Waterboy,Adam Sandler|Kathy Bates|Fairuza Balk|Henry Winkler|Jerry Reed,Frank Coraci,90,Comedy,Touchstone Pictures,11/6/98,292,5.8,1998,30766995.7888008,248800182.140615,7.086593304347848
266856,3.170271,The Theory of Everything,Eddie Redmayne|Felicity Jones|Harry Lloyd|David Thewlis|Emily Watson,James Marsh,123,Drama|Romance,Working Title Films,11/26/14,1960,7.8,2014,13816365.7615718,111638022.270139,7.0801293333333595
808,2.918566,Shrek,Mike Myers|Eddie Murphy|Cameron Diaz|John Lithgow|Vincent Cassel,Andrew Adamson|Vicky Jenson,90,Adventure|Animation|Comedy|Family|Fantasy,DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation,5/16/01,2284,7.1,2001,73889287.0016306,596544195.583957,7.07348696666666
154,0.946056,Star Trek II: The Wrath of Khan,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei,Nicholas Meyer,113,Science Fiction|Action|Adventure|Drama|Thriller,Paramount Pictures,6/3/82,406,7.0,1982,27115708.8306147,218733384.566958,7.066666666666646
10634,0.805549,Friday,Ice Cube|Chris Tucker|Nia Long|Tommy 'Tiny' Lister|John Witherspoon,F. Gary Gray,91,Comedy|Drama,New Line Cinema,4/26/95,294,7.0,1995,5008384.03487438,40376043.783007,7.06169085714285
1893,3.526029,Star Wars: Episode I - The Phantom Menace,Liam Neeson|Ewan McGregor|Natalie Portman|Jake Lloyd|Ian McDiarmid,George Lucas,136,Adventure|Action|Science Fiction,Lucasfilm,5/19/99,2823,6.3,1999,150541077.358347,1209980530.45701,7.037543982608683
193893,3.14993,Let's Be Cops,Jake Johnson|Damon Wayans Jr.|Nina Dobrev|Rob Riggle|James D'Arcy,Luke Greenfield,104,Comedy,Twentieth Century Fox Film Corporation|WideAwake|Genre Films,8/13/14,912,6.4,2014,15658547.8631148,125840630.063122,7.036545352941161
12180,0.900342,Star Wars: The Clone Wars,Matt Lanter|Ashley Eckstein|James Arnold Taylor|Tom Kane|Dee Bradley Baker,Dave Filoni,98,Thriller|Animation|Action|Science Fiction|Adventure,Lucasfilm,8/5/08,261,6.0,2008,8608686.38737792,69155951.7216765,7.033275764705885
256274,1.140302,"As Above, So Below",Perdita Weeks|Ben Feldman|Edwin Hodge|FranÃ§ois Civil|Marion Lambert,John Erick Dowdle,93,Horror|Thriller,Legendary Pictures,8/14/14,501,6.1,2014,4605455.25385729,36935751.1359355,7.020000000000007
941,1.393529,Lethal Weapon,Mel Gibson|Danny Glover|Gary Busey|Mitchell Ryan|Tom Atkins,Richard Donner,110,Adventure|Action|Comedy|Thriller|Crime,Silver Pictures|Warner Bros.,3/6/87,801,6.6,1987,28786206.5709698,230687145.941653,7.013808466666653
67660,0.473381,Think Like a Man,Michael Ealy|Jerry Ferrara|Meagan Good|Regina Hall|Kevin Hart,Tim Story,123,Comedy|Romance,Rainforest Films|Screen Gems|Studio Mir,4/16/12,201,6.6,2012,11396931.3762269,91242414.6298609,7.005875583333367
1523,0.850959,The Last King of Scotland,Forest Whitaker|James McAvoy|Simon McBurney|Gillian Anderson|Kerry Washington,Kevin Macdonald,121,Drama,Fox Searchlight Pictures|Cowboy Films|DNA Films|Scottish Screen|UK Film Council,9/1/06,274,7.3,2006,6490014.94974943,51950373.8843529,7.0046616666666734
907,1.282053,Doctor Zhivago,Omar Sharif|Julie Christie|Geraldine Chaplin|Rod Steiger|Alec Guinness,David Lean,197,Drama|Romance|War,Metro-Goldwyn-Mayer (MGM),12/22/65,126,6.9,1965,96887891.7125557,773178594.14285,6.9801364285714325
9516,0.397807,Menace II Society,Tyrin Turner|Larenz Tate|Glenn Plummer|Jada Pinkett Smith|Samuel L. Jackson,Albert Hughes|Allen Hughes,97,Drama|Action|Crime,New Line Cinema,5/26/93,94,7.1,1993,5283144.86594548,42114211.9313939,6.971428571428558
9800,1.294131,Philadelphia,Tom Hanks|Denzel Washington|Jason Robards|Mary Steenburgen|Antonio Banderas,Jonathan Demme,125,Drama|Mystery,TriStar Pictures,12/22/93,514,7.5,1993,39246219.0041664,311974896.910748,6.949170769230752
18240,1.895894,The Proposal,Sandra Bullock|Ryan Reynolds|Mary Steenburgen|Craig T. Nelson|Betty White,Anne Fletcher,108,Comedy|Romance|Drama,Touchstone Pictures|Mandeville Films|Kurtzman/Orci,6/1/09,1084,6.7,2009,40656017.3649981,322580119.28882,6.934375774999994
198277,1.366699,Begin Again,Mark Ruffalo|Keira Knightley|Adam Levine|Hailee Steinfeld|Catherine Keener,John Carney,104,Comedy|Music|Romance|Drama,Likely Story|Apatow Productions|Exclusive Media Group|Sycamore Pictures,9/7/13,880,7.2,2013,7488266.82192339,59405226.623035,6.933107625000005
168259,9.335014,Furious 7,Vin Diesel|Paul Walker|Jason Statham|Michelle Rodriguez|Dwayne Johnson,James Wan,137,Action|Crime|Thriller,Universal Pictures|Original Film|Media Rights Capital|Dentsu|One Race Films,4/1/15,2947,7.3,2015,174799923.088033,1385748801.47052,6.927628210526312
512,0.489898,Scoop,Scarlett Johansson|Hugh Jackman|Woody Allen|Ian McShane|Kevin McNally,Woody Allen,96,Comedy|Mystery,BBC Films|Ingenious Film Partners|Ingenious Media|Perdido Prod.,7/27/06,208,6.2,2006,4326676.63316629,34164413.2793926,6.896225249999989
10438,0.475609,Beethoven's 2nd,Charles Grodin|Bonnie Hunt|Nicholle Tom|Christopher Castile|Sarah Rose Karr,Rod Daniel,89,Family|Comedy,Universal Pictures|Northern Lights Entertainment,12/14/93,84,5.0,1993,22642049.4254806,178484356.306157,6.882871066666637
20352,3.791881,Despicable Me,Steve Carell|Jason Segel|Russell Brand|Julie Andrews|Will Arnett,Pierre Coffin|Chris Renaud,95,Action|Animation|Family,Universal Pictures|Illumination Entertainment,7/8/10,4851,7.1,2010,69000000.0,543513985.0,6.877014275362319
8835,1.69775299999999,Legally Blonde,Reese Witherspoon|Luke Wilson|Selma Blair|Matthew Davis|Victor Garber,Robert Luketic,96,Comedy,Marc Platt Productions|Metro-Goldwyn-Mayer (MGM),7/13/01,480,6.1,2001,22166786.1004891,174593832.436584,6.876371055555576
8874,0.797298,My Best Friend's Wedding,Julia Roberts|Dermot Mulroney|Cameron Diaz|Rupert Everett|Philip Bosco,P.J. Hogan,105,Comedy|Romance,TriStar Pictures,6/19/97,336,6.3,1997,51621492.2007396,406571694.44152,6.876015921052644
11690,1.39258099999999,Bloodsport,Jean-Claude Van Damme|Donald Gibb|Ken Siu|Bolo Yeung|Leah Ayres,Newt Arnold,92,Action,Cannon Films,2/26/88,180,6.4,1988,2765836.53463546,21769196.8416359,6.870745999999998
18935,0.146481,Ernest Goes to Camp,Jim Varney|Victoria Racimo|John Vernon|Gailard Sartain|Daniel Butler,John R. Cherry III,92,Comedy|Family,Touchstone Pictures|Silver Screen Partners II,5/22/87,15,6.1,1987,5757241.31419396,45116395.1071892,6.836460666666654
137106,3.327799,The Lego Movie,Will Arnett|Elizabeth Banks|Craig Berry|Alison Brie|David Burrows,Phil Lord|Christopher Miller,100,Adventure|Fantasy|Animation|Comedy|Action,Village Roadshow Pictures|DC Comics|Vertigo Entertainment|Lin Pictures|Warner Bros. Animation,2/6/14,2268,7.5,2014,55265463.0462875,432139714.774945,6.819344866666676
671,8.021423,Harry Potter and the Philosopher's Stone,Daniel Radcliffe|Rupert Grint|Emma Watson|John Cleese|Robbie Coltrane,Chris Columbus,152,Adventure|Fantasy|Family,1492 Pictures|Warner Bros.|Heyday Films,11/16/01,4265,7.2,2001,153936014.58673,1202518036.06708,6.81180439999999
146301,1.338322,Paranormal Activity: The Ghost Dimension,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,Gregory Plotkin,88,Horror|Thriller,Paramount Pictures|Blumhouse Productions,10/21/15,267,5.0,2015,9199995.95200178,71851557.1453148,6.809955299999994
3291,0.784909,"Good Night, and Good Luck.",David Strathairn|Jeff Daniels|Alex Borstein|Rose Abdoo|Dianne Reeves,George Clooney,93,Drama|History,Warner Independent Pictures (WIP)|Section Eight Productions,9/16/05,154,6.4,2005,7815943.02758145,60964355.6151353,6.799999999999998
20453,0.816681,3 Idiots,Aamir Khan|Kareena Kapoor|Madhavan|Sharman Joshi|Boman Irani,Rajkumar Hirani,170,Drama|Comedy|Romance,Vidhu Vinod Chopra Productions,12/23/09,662,7.8,2009,9147603.90712458,71148030.3887467,6.777777777777773
10126,0.155543,Colors,Sean Penn|Robert Duvall|MarÃ­a Conchita Alonso|Randy Brooks|Grand L. Bush,Dennis Hopper,120,Action|Crime|Drama,Orion Pictures,4/15/88,36,6.4,1988,11063346.1385418,85954947.4730764,6.769344500000038
25748,0.286492,Children of the Corn II: The Final Sacrifice,Terence Knox|Paul Scherrer|Ryan Bollman|Christie Clark|Rosalind Allen,David Price,92,Horror|Mystery,Corn Cobb Productions|Dimension Films|Fifth Avenue Entertainment,1/29/93,15,4.7,1993,1358522.96552883,10537588.6700392,6.756651111111139
1977,0.145081,The Grudge 3,Johanna Braddy|Gil McKinney|Emi Ikehata|Jadie-Rose Hobson|Beau Mirchoff,Toby Wilkins,90,Horror|Thriller,Ghost House Pictures|Ozla Pictures|Stage 6 Films,5/12/09,74,5.4,2009,5082002.17062476,39243229.9091683,6.722001799999999
20737,0.436806,Air Bud,Kevin Zegers|Wendy Makkena|Michael Jeter|Bill Cobbs|Brendan Fletcher,Charles Martin Smith,98,Comedy|Family|Drama,Walt Disney Pictures,8/1/97,50,5.3,1997,4075380.96321629,31440883.5425928,6.714832999999995
916,0.786853999999999,Bullitt,Steve McQueen|Jacqueline Bisset|Robert Vaughn|Don Gordon|Simon Oakland,Peter Yates,113,Action|Crime|Drama|Thriller,Solar Productions|Warner Brothers/Seven Arts,10/17/68,143,6.7,1968,34479299.8821434,265182633.716993,6.691067818181811
1634,0.666908,Free Willy,Jason James Richter|Lori Petty|August Schellenberg|Michael Madsen|Jayne Atkinson,Simon Wincer,112,Family|Adventure,Canal Plus|Regency Enterprises|Alcor Films|Warner Bros.|Donner/Shuler-Donner Productions,7/16/93,226,5.9,1993,30189399.2339741,232003457.591894,6.684931250000012
11452,1.568528,National Lampoonâ€™s Van Wilder,Ryan Reynolds|Tara Reid|Tim Matheson|Kal Penn|Simon Helberg,Walt Becker,92,Comedy|Romance,Tapestry Films|Artisan Entertainment,3/29/02,684,5.9,2002,6061306.96810273,46399890.3630795,6.655096599999998
123,0.496029,The Lord of the Rings,Christopher Guard|William Squire|Michael Scholes|John Hurt|Simon Chandler,Ralph Bakshi,132,Drama|Animation|Adventure,Fantasy Films,11/15/78,91,6.0,1978,13370802.7796561,101856836.809017,6.617854999999992
10625,2.629934,Mean Girls,Lindsay Lohan|Rachel McAdams|Tim Meadows|Ana Gasteyer|Amy Poehler,Mark Waters,97,Comedy,Paramount Pictures,4/30/04,1357,6.8,2004,19625571.7968065,148972948.804502,6.590757117647043
8643,0.857834,The Exorcism of Emily Rose,Laura Linney|Tom Wilkinson|Campbell Scott|Jennifer Carpenter|Kenneth Welsh,Scott Derrickson,122,Crime|Drama|Horror|Thriller,Lakeshore Entertainment|Firm Films|Screen Gems,9/9/05,323,6.2,2005,21214702.5034353,161026813.932432,6.590340421052659
688,1.173191,The Bridges of Madison County,Meryl Streep|Clint Eastwood|Annie Corley|Victor Slezak|Jim Haynie,Clint Eastwood,135,Drama|Romance,Amblin Entertainment|Malpaso Productions|Warner Bros.,5/28/95,189,6.9,1995,34343204.8105671,260459748.189898,6.584025708333336
54518,0.226575,Justin Bieber: Never Say Never,Justin Bieber|Miley Cyrus|Usher Raymond|Jaden Smith|Sean Kingston,Jon M. Chu,105,Documentary|Music|Family,Insurge Pictures|Magical Elves Productions|Scooter Braun Films,2/11/11,90,5.3,2011,12602174.5536891,95429437.5164797,6.572458000000021
31225,0.142836,Paris is Burning,Dorian Corey|Pepper LaBeija|Willi Ninja|Octavia St. Laurent|Anji Xtravaganza,Jennie Livingston,71,Documentary,,3/13/90,27,7.6,1990,834449.27015729,6307802.30094379,6.559239999999996
504,0.490565,Monster,Charlize Theron|Christina Ricci|Bruce Dern|Lee Tergesen|Annie Corley,Patty Jenkins,110,Crime|Drama,Newmarket Films,11/16/03,216,6.8,2003,9482821.15826022,71569914.232624,6.547323
1817,1.20464,Phone Booth,Colin Farrell|Kiefer Sutherland|Forest Whitaker|Radha Mitchell|Katie Holmes,Joel Schumacher,81,Thriller|Drama,Fox 2000 Pictures,9/9/02,529,6.5,2002,15759398.1170671,118604185.259725,6.525933692307649
11087,0.539261,The Hand that Rocks the Cradle,Annabella Sciorra|Rebecca De Mornay|Matt McCoy|Ernie Hudson|Madeline Zima,Curtis Hanson,110,Drama|Thriller,Hollywood Pictures|Interscope Communications|Nomura Babcock & Brown,1/10/92,79,6.4,1992,18182083.7786907,136811140.675559,6.524502820512845
1895,3.457537,Star Wars: Episode III - Revenge of the Sith,Ewan McGregor|Natalie Portman|Hayden Christensen|Ian McDiarmid|Samuel L. Jackson,George Lucas,140,Science Fiction|Adventure|Action,Lucasfilm,5/17/05,2629,7.0,2005,126171651.730957,949078796.206319,6.522123893805351
65086,1.049943,The Woman in Black,Daniel Radcliffe|CiarÃ¡n Hinds|Sidney Johnston|Alisa Khazanova|Mary Stockley,James Watkins,95,Drama|Horror|Thriller,Hammer Film Productions|UK Film Council|Alliance Films|Film i VÃ¤st|Talisman Productions,2/1/12,695,6.1,2012,16145652.7829881,121311536.068913,6.513572705882363
747,1.823597,Shaun of the Dead,Simon Pegg|Nick Frost|Kate Ashfield|Lucy Davis|Dylan Moran,Edgar Wright,99,Horror|Comedy,Universal Pictures|Big Talk Productions|StudioCanal|Film4|Working Title Films,4/9/04,1413,7.4,2004,4617781.59924859,34678837.9075538,6.5098479999999945
16220,0.175656999999999,Wizards,Bob Holt|Jesse Welles|Richard Romanus|David Proval,Ralph Bakshi,80,Animation|Fantasy|Science Fiction,20th Century Fox,2/9/77,26,6.0,1977,4317337.23908442,32380029.2931331,6.4999999999999885
9285,0.976664,Road Trip,Breckin Meyer|Seann William Scott|Amy Smart|Paulo Costanzo|DJ Qualls,Todd Phillips,93,Comedy|Adventure,DreamWorks SKG|The Montecito Picture Company,5/19/00,299,5.7,2000,20260673.8294902,151643897.890256,6.484642375000005
11202,0.467344,Patton,George C. Scott|Karl Malden|Stephen Young|Michael Strong|Carey Loftin,Franklin J. Schaffner,172,Drama|History|War,Twentieth Century Fox Film Corporation,1/25/70,188,6.9,1970,67396420.1268176,504349877.282351,6.483333333333324
2005,0.834109,Sister Act,Whoopi Goldberg|Maggie Smith|Kathy Najimy|Wendy Makkena|Mary Wickes,Emile Ardolino,100,Music|Comedy,Touchstone Pictures,5/28/92,320,6.2,1992,48174751.8922576,359920020.587713,6.471133870967741
14405,0.589940999999999,Beverly Hills Chihuahua,Drew Barrymore|Piper Perabo|Andy GarcÃ­a|George Lopez|Paul RodrÃ­guez,Raja Gosnell,91,Adventure|Comedy|Family,Walt Disney Pictures,10/3/08,118,5.1,2008,20255732.6761833,151190415.230366,6.464080299999998
12163,1.254928,The Wrestler,Mickey Rourke|Marisa Tomei|Evan Rachel Wood|Ajay Naidu|Judah Friedlander,Darren Aronofsky,109,Drama|Romance,Saturn Films|Wild Bunch|Protozoa Pictures|Top Rope,9/7/08,539,7.0,2008,6076719.802855,45275608.6138718,6.45066583333333
9737,1.964673,Bad Boys,Will Smith|Martin Lawrence|TÃ©a Leoni|TchÃ©ky Karyo|Joe Pantoliano,Michael Bay,118,Adventure|Drama|Action|Comedy|Thriller,Columbia Pictures|Don Simpson/Jerry Bruckheimer Films,4/7/95,1134,6.4,1995,27188370.4750323,202348766.120199,6.4424749473684155
888,0.954392,The Flintstones,John Goodman|Elizabeth Perkins|Rick Moranis|Rosie O'Donnell|Kyle MacLachlan,Brian Levant,91,Fantasy|Comedy|Family,Universal Pictures|Amblin Entertainment|Hanna-Barbera Productions,5/26/94,264,5.0,1994,67671131.8335155,502577619.891546,6.426765391304335
10557,0.238748,East Is East,Om Puri|Linda Bassett|Ian Aspinall|Jimi Mistry|Archie Panjabi,Damien O'Donnell,97,Comedy,BBC|Assassin Films|Film4,5/14/99,24,6.5,1999,4974400.81705842,36915290.2739598,6.421052631578936
2109,2.045755,Rush Hour,Jackie Chan|Chris Tucker|Ken Leung|Tom Wilkinson|Tzi Ma,Brett Ratner,98,Action|Comedy|Crime|Thriller,New Line Cinema,9/18/98,727,6.8,1998,44143950.4795838,326915200.675054,6.405662545454547
9602,1.279955,Coming to America,Eddie Murphy|Arsenio Hall|James Earl Jones|John Amos|Shari Headley,John Landis,116,Comedy|Romance,Paramount Pictures|Eddie Murphy Productions,6/28/88,500,6.4,1988,71911749.900522,532427775.710571,6.4039051538461615
10707,0.326577,The Squid and the Whale,Jeff Daniels|Laura Linney|Jesse Eisenberg|Owen Kline|William Baldwin,Noah Baumbach,81,Comedy|Drama,Destination Films|Samuel Goldwyn Films|Sony Pictures International,10/5/05,118,6.7,2005,1674844.93448174,12391765.6583765,6.398753999999993
2652,0.548165999999999,Hard Candy,Patrick Wilson|Ellen Page|Sandra Oh|Odessa Rae|G.J. Echternkamp,David Slade,103,Drama|Thriller,Vulcan Productions Inc.,1/14/05,353,6.8,2005,1060735.12517176,7840740.78168139,6.39179894736848
1954,2.186534,The Butterfly Effect,Ashton Kutcher|Amy Smart|William Lee Scott|Elden Henson|Melora Walters,Eric Bress|J. Mackye Gruber,113,Science Fiction|Thriller,New Line Cinema|FilmEngine|Katalyst Films|BenderSpink|Province of British Columbia Production Services Tax Credit,1/22/04,1126,7.1,2004,15007790.1975579,110897015.620108,6.389296769230782
3597,1.307058,I Know What You Did Last Summer,Jennifer Love Hewitt|Sarah Michelle Gellar|Ryan Phillippe|Freddie Prinze Jr.|Bridgette Wilson,Jim Gillespie,100,Horror|Thriller|Mystery,Columbia Pictures Corporation|Mandalay Entertainment|Summer Knowledge LLC,10/17/97,348,5.5,1997,23093825.4582256,170603779.915843,6.387419647058822
39385,0.158203,La vÃ©ritÃ© si je mens !,Richard Anconina|Vincent Elbaz|Richard Bohringer|JosÃ© Garcia|Amira Casar,Thomas Gilou,100,Comedy,France 2 CinÃ©ma|Orly Films|M6 Films|Les Productions Jacques Roitfeld|Canal+,4/1/97,59,6.4,1997,5433841.28428838,40014807.2174996,6.3639999999999946
